Attendee ID,Event Id,Attendee Record Type,Company Name,Company Type,Job Title,Amount,Country,Weeks Out (by Close Date),Prospect Type,Lead Type,Stage
0062000000f4xUC,70120000000v4t7,Delegates,Dana-Farber Cancer Institute,Hospitals,Nurse Director,675.33,United States,11,AtL,Brochure download,Confirmed Delegate
0062000000f4xUH,70120000000v4t7,Delegates,Dana-Farber Cancer Institute,Hospitals,Clinical Nurse Specialist,675.33,United States,11,AtL,Brochure download,Confirmed Delegate
0062000000f4xUM,70120000000v4t7,Delegates,Dana-Farber Cancer Institute,Hospitals,Nurse Director,675.33,United States,11,AtL,Brochure download,Confirmed Delegate
0062000000f6CWi,70120000000v4t7,Delegates,MPM Capital,Equipment & Service Providers,Managing Director,1325.32,United States,9,AtL,Incomplete registration,No Show
0062000000f6CWx,70120000000v4t7,Delegates,MPM Capital,Equipment & Service Providers,Managing Director - Operations,1325.32,United States,9,AtL,Incomplete registration,Confirmed Delegate
0062000000f5KBl,70120000000v4t7,Delegates,bluebird bio,Drug Developer,Manager Cellular immunotherapy,1407.36,United States,10,BtL,Click through,Confirmed Delegate
0062000000f5Kw0,70120000000v4t7,Delegates,bluebird bio,Drug Developer,Associate Director - Quality Control & Analytical Sciences,1948.65,United States,10,AtL,Active enquiry,Confirmed Delegate
0062000000ecQut,70120000000v4t7,Delegates,Adimab LLC,Equipment & Service Providers,AD BD,1279.36,United States,16,AtL,SPEX blowout,Confirmed Delegate
0062000000ecQvh,70120000000v4t7,Delegates,Adimab LLC,Equipment & Service Providers,Principal Scientist Antibody Humanization,1279.36,United States,16,AtL,SPEX blowout,Confirmed Delegate
0062000000f7oBM,70120000000v4t7,Delegates,Prescient,Equipment & Service Providers,Associate Vice President,584.34,United States,6,AtL,Brochure download,Workshop Upgrade
0062000000f6apS,70120000000v4t7,Delegates,Formula Pharma,Drug Developer,Chief Executive Officer & Co-Founder,1559.31,United States,7,AtL,Brochure download,No Show
0062000000dyS8E,70120000000v4t7,Delegates,TrakCel,Equipment & Service Providers,Vice President - Business Development & Scientific Affairs,1559.31,United Kingdom,9,AtL,SPEX blowout,Confirmed Delegate
0062000000f7STN,70120000000v4t7,Delegates,bluebird bio,Drug Developer,Senior Associate Scientist I,1870.78,United States,7,AtL,Brochure download,Confirmed Delegate
0062000000f7fWB,70120000000v4t7,Delegates,Formula Pharma,Drug Developer,Vice President - Preclinical Research & Development,1038.67,United States,6,AtL,Brochure download,Workshop Upgrade
0062000000f7fX9,70120000000v4t7,Delegates,Formula Pharma,Drug Developer,Chief Executive Officer & Co-Founder,1038.67,United States,6,AtL,Brochure download,No Show
0062000000f6av1,70120000000v4t7,Delegates,Formula Pharma,Drug Developer,Vice President - Preclinical Research & Development,1559.31,United States,7,AtL,Brochure download,Confirmed Delegate
0062000000f7gbA,70120000000v4t7,Delegates,Celyad,Drug Developer,Director - Cell Therapy Manufacturing Unit,2182.39,Belgium,6,AtL,Brochure download,Confirmed Delegate
0062000000ecw7E,70120000000v4t7,Delegates,Stemcell Technologies,Equipment & Service Providers,Director - Immunology,2187.07,Canada,11,AtL,Brochure download,Confirmed Delegate
0062000000f6rEr,70120000000v4t7,Delegates,Prescient,Equipment & Service Providers,Associate Vice President,584.34,United States,8,AtL,SPEX blowout,Workshop Upgrade
0062000000feBhx,70120000000v4t7,Delegates,Eli Lilly & Co.,Drug Developer,"Associate Director & Consultant - Oncology Business Development, Search, Evaluation & External Innovation Oncology Search & Evaluation",2018.48,United States,5,AtL,Active enquiry,Confirmed Delegate
0062000000eczha,70120000000v4t7,Delegates,Amgen Inc.,Drug Developer,Executive Director,511.36,United States,15,AtL,Click through,Workshop Upgrade
0062000000f6TWu,70120000000v4t7,Delegates,Terumo BCT Europe N.V.,Equipment & Service Providers,Director - Global Sales & Business Development,1704.49,United States,8,AtL,Content download,Confirmed Delegate
0062000000f6TWz,70120000000v4t7,Delegates,Terumo BCT Europe N.V.,Equipment & Service Providers,Sales Consultant - Cell Processing Sales,1278.64,United States,8,AtL,Content download,Confirmed Delegate
0062000000f6TX9,70120000000v4t7,Delegates,Terumo BCT Europe N.V.,Equipment & Service Providers,Vice President - Therapeutic Systems,1278.64,United States,8,AtL,Content download,Confirmed Delegate
0062000000eaPHL,70120000000v4t7,Delegates,Sartorius,Equipment & Service Providers,Head of General Sales & Business Process Services,1407.36,United States,11,AtL,Active enquiry,Confirmed Delegate
0062000000ed5I1,70120000000v4t7,Delegates,Adaptimmune Therapeutics plc.,Drug Developer,Associate Director - Clinical Safety & Pharmacovigilance,1559.31,United States,10,AtL,Brochure download,Confirmed Delegate
0062000000edMqe,70120000000v4t7,Delegates,CytomX Therapeutics,Drug Developer,Vice President - Cancer Immunology,1918.72,United States,10,AtL,Brochure download,Confirmed Delegate
0062000000f75bf,70120000000v4t7,Delegates,Novartis AG,Drug Developer,"Global Head of Business Insights, Cell & Gene Therapies Unit",1870.78,United States,7,AtL,Brochure download,Confirmed Delegate
0062000000eabIA,70120000000v4t7,Delegates,GlaxoSmithKline Plc,Drug Developer,Principal,1299.32,United Kingdom,19,AtL,Brochure download,Confirmed Delegate
0062000000eabLY,70120000000v4t7,Delegates,GlaxoSmithKline Plc,Drug Developer,"Medicines Development Leader, Rare Diseases",1299.32,United Kingdom,19,AtL,Brochure download,Confirmed Delegate
0062000000f7YFa,70120000000v4t7,Delegates,BD Technologies,Equipment & Service Providers,"Senior Manager - Biological Sciences, Corporate Preclinical Development & Technology",1559.31,United States,6,AtL,Brochure download,Confirmed Delegate
0062000000ecog4,70120000000v4t7,Delegates,Sangamo (France),Drug Developer,Vice President - Research & Development,1407.36,France,11,AtL,Brochure download,Confirmed Delegate
0062000000ecogO,70120000000v4t7,Delegates,"PCT Cell Therapy Services, LLC",Equipment & Service Providers,Director - Innovation & Engineering,1407.36,United States,14,AtL,Incomplete registration,Confirmed Delegate
0062000000f6iGs,70120000000v4t7,Delegates,University of Southern California,Research Institute,Professor - Pathology & Laboratory Medicine Pathology,1246.67,United States,6,AtL,Brochure download,Confirmed Delegate
0062000000f6iHC,70120000000v4t7,Press,Bloomberg LP,Broadcasting & Publishing,Reporter,,United States,8,AtL,Brochure download,Confirmed Press
0062000000ecoio,70120000000v4t7,Delegates,Guidehouse,Consultant,senior researcher,2430.08,Korea,11,AtL,Brochure download,Confirmed Delegate
0062000000edBXK,70120000000v4t7,Delegates,MedImmune,Drug Developer,Product Development Team Leader - Adoptive Cellular Therapy,1407.36,United States,13,AtL,Brochure download,Confirmed Delegate
0062000000f6jzO,70120000000v4t7,Delegates,Prescient,Equipment & Service Providers,Associate Vice President,1559.31,United States,8,AtL,Brochure download,Confirmed Delegate
0062000000dyOSz,70120000000v4t7,Delegates,Labcorp Drug Development,Research Institute,Vice President - Global Testing Services & Medical Affairs,1279.36,United States,17,AtL,SPEX blowout,Confirmed Delegate
0062000000f6ocq,70120000000v4t7,Delegates,Health Advances,Equipment & Service Providers,Associate,1559.31,United States,6,AtL,Active enquiry,Confirmed Delegate
0062000000ebkKx,70120000000v4t7,Delegates,NanoString Technologies,Equipment & Service Providers,Associate Director - Product Marketing New Product Marketing -Diagnostics,1407.36,United States,11,AtL,Active enquiry,Confirmed Delegate
0062000000ebxai,70120000000v4t7,Delegates,Charter Medical Ltd,Equipment & Service Providers,"Global Product, Cellular Therapy & Bioprocessing Manager",1279.36,United States,16,AtL,SPEX blowout,Confirmed Delegate
0062000000ecqxr,70120000000v4t7,Delegates,Lonza,Equipment & Service Providers,Senior Director & Head of Strategic Marketing & Commercial Development Market Intelligence,1407.36,Switzerland,16,AtL,SPEX blowout,Confirmed Delegate
0062000000feNxJ,70120000000v4t7,Sponsor Place,Miltenyi Biotec,Drug Developer,Sales Manager,,United States,0,BtL,,Confirmed Sponsor Place
0062000000fgl4L,70120000000v4t7,Sponsor Place,Cardinal Health,Equipment & Service Providers,"VP, Sonexus? Access & Patient Support",,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgl4k,70120000000v4t7,Sponsor Place,Cardinal Health,Equipment & Service Providers,Senior Director - Business Development for Biopharma,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgaLG,70120000000v4t7,Sponsor Place,"PCT Cell Therapy Services, LLC",Equipment & Service Providers,Senior Manager - Business Development,0.00,United States,4,BtL,,Confirmed Sponsor Place
0062000000fglCy,70120000000v4t7,Sponsor Place,GE Healthcare,Equipment & Service Providers,Global Product Manager - New Product Introductions,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fglSx,70120000000v4t7,Sponsor Place,Fresenius Kabi,Equipment & Service Providers,Vice President - Therapeutics & Cell Therapy,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgCMB,70120000000v4t7,Guests,"PCT Cell Therapy Services, LLC",Equipment & Service Providers,Senior Manager - Business Development,,,5,BtL,,Confirmed Guest
0062000000fgloM,70120000000v4t7,Sponsor Place,"Biosafe America, Inc.",Equipment & Service Providers,"Vice President, Sales",,Switzerland,4,BtL,,Confirmed Sponsor Place
0062000000fglov,70120000000v4t7,Sponsor Place,"Biosafe America, Inc.",Equipment & Service Providers,Manager,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fglpe,70120000000v4t7,Sponsor Place,"Biosafe America, Inc.",Equipment & Service Providers,Area Manager,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgn2S,70120000000v4t7,Sponsor Place,Fresenius Kabi,Equipment & Service Providers,Head of North America Field Application Specialist Cell Therapy,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgiXm,70120000000v4t7,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Senior Manager - Technical Sales Molecular Biology,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgiZ4,70120000000v4t7,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Chief Executive Officer,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgjw8,70120000000v4t7,Sponsor Place,GE Healthcare,Equipment & Service Providers,"Enterprise Solutions, Cell Therapy Strategic & Global Marketing Leader",,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgjwc,70120000000v4t7,Sponsor Place,GE Healthcare,Equipment & Service Providers,"Global Product Marketing Manager, Cell Therapy Technologies",,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgjxp,70120000000v4t7,Sponsor Place,GE Healthcare,Equipment & Service Providers,Global Commercial Growth & Business Development Manger,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgo30,70120000000v4t7,Spex Opportunity,Sartorius,Equipment & Service Providers,Vice President - Marketing,4620.16,United States,4,-,Click through,Confirmed Sponsor
0062000000fgvYm,70120000000v4t7,Sponsor Place,Nexcelom Bioscience,Equipment & Service Providers,"Founder, Head of Marketing & Business Development",,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgvZG,70120000000v4t7,Sponsor Place,Nexcelom Bioscience,Equipment & Service Providers,Vice President - Strategic Opportunity & Collaboration blin418@yahoo.com,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fft1E,70120000000v4t7,Spex Opportunity,GenScript,Equipment & Service Providers,Vice President Service Marketing Service Marketing,4950.17,United States,4,-,Active enquiry,Confirmed Sponsor
0062000000fgwhc,70120000000v4t7,Sponsor Place,"HemaCare, a Charles River Company",Equipment & Service Providers,Senior Manager- Project Management Organization,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgwiL,70120000000v4t7,Sponsor Place,"HemaCare, a Charles River Company",Equipment & Service Providers,Vice President - Global Sales & Business Development,,United States,4,BtL,,Confirmed Sponsor Speaker
0062000000feGKB,70120000000v4t7,Sponsor Place,"PCT Cell Therapy Services, LLC",Equipment & Service Providers,Head Of Quality Site Innovation,0.00,United States,0,BtL,,Confirmed Sponsor Place
0062000000fgwl0,70120000000v4t7,Sponsor Place,"HemaCare, a Charles River Company",Equipment & Service Providers,Director - Global Marketing,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fgz33,70120000000v4t7,Spex Opportunity,Juno Therapeutics,Drug Developer,Senior Manager - Human Resources,5940.20,United States,3,-,Active enquiry,Confirmed Sponsor
0062000000ftEbL,70120000000v4t7,Sponsor Place,MedCision,Equipment & Service Providers,Director - Global Distribution & National Sales Manager,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fh297,70120000000v4t7,Sponsor Place,United Parcel Service,Equipment & Service Providers,Director - Healthcare Marketing & Life Sciences Market Strategy Healthcare Logistics Strategy,,United States,4,BtL,,Confirmed Sponsor Speaker
0062000000fh29M,70120000000v4t7,Sponsor Place,United Parcel Service,Equipment & Service Providers,Senior Manager - Product Management & Project Management,,United States,4,BtL,,Confirmed Sponsor Place
0062000000fhUSO,70120000000v4t7,Sponsor Place,Wilson Wolf Corporation,Equipment & Service Providers,Chief Executive Officer & Cell Culture Device Expert,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhUUj,70120000000v4t7,Sponsor Place,Wilson Wolf Corporation,Equipment & Service Providers,Director - Technical Support,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhUXO,70120000000v4t7,Sponsor Place,Cardinal Health,Equipment & Service Providers,Vice President - Business Development,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhUYl,70120000000v4t7,Sponsor Place,Cryoport,Supply Chain,President & Chief Executive Officer,,United States,3,BtL,,Confirmed Sponsor Speaker
0062000000fhUbQ,70120000000v4t7,Sponsor Place,Sartorius,Equipment & Service Providers,Chief Business Officer,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhUbz,70120000000v4t7,Sponsor Place,Sartorius,Equipment & Service Providers,Vice President - Sales Sales,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhXTW,70120000000v4t7,Sponsor Place,Cryoport,Supply Chain,Chief Executive Officer,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fhXYg,70120000000v4t7,Sponsor Place,MedCision,Equipment & Service Providers,Chief Executive Officer,,United States,3,BtL,,Confirmed Sponsor Place
0062000000fuphc,70120000000v4t7,Sponsor Place,Miltenyi Biotec,Drug Developer,Executive Vice President - Marketing,,United States,1,BtL,,Confirmed Sponsor Place
0062000000fupmN,70120000000v4t7,Sponsor Place,GenScript,Equipment & Service Providers,Vice President Service Marketing Service Marketing,,United States,1,BtL,,Confirmed Sponsor Place
0062000000ftJKs,70120000000v4t7,Sponsor Place,"PCT Cell Therapy Services, LLC",Equipment & Service Providers,Senior Engineer - Biomedical & Process Development Scientist,0.00,United States,3,BtL,,Confirmed Sponsor Place
0062000000gLcxT,70120000000v4t7,Sponsor Place,Juno Therapeutics,Drug Developer,Scientist,,United States,0,BtL,,Confirmed Sponsor Place
0062000000ftoUw,70120000000v4t7,Sponsor Place,Akron Biotech,Equipment & Service Providers,Chief Executive Officer,,United States,2,BtL,,Confirmed Sponsor Speaker
0062000000ftoVp,70120000000v4t7,Sponsor Place,Cognate BioServices Inc.,Equipment & Service Providers,Vice President - Corporate Development & Start,,United States,2,BtL,,Confirmed Sponsor Speaker
0062000000ftoWY,70120000000v4t7,Sponsor Place,Cognate BioServices Inc.,Equipment & Service Providers,Chief Business Officer & Director,,United States,2,BtL,,Confirmed Sponsor Place
